Date,USD (AM),USD (PM),GBP (AM),GBP (PM),EURO (AM),EURO (PM),Return,Lagged_Return
2004-07-08,402.2,405.35,217.405,218.4,325.615,327.159,1.426247966971106,1.3054499366286443
2004-07-09,406.6,406.5,219.594,219.516,328.274,328.379,0.2837054397434313,1.426247966971106
2004-07-12,408.55,406.35,219.05,218.139,328.601,327.834,-0.03690036900368954,0.2837054397434313
2004-07-13,404.25,400.9,217.549,216.014,326.693,325.406,-1.3412083179525136,-0.03690036900368954
2004-07-14,403.3,403.8,217.131,217.295,326.057,325.514,0.7233724120728535,-1.3412083179525136
2004-07-15,403.9,403.15,218.313,217.601,327.045,325.857,-0.16097077761269007,0.7233724120728535
2004-07-16,403.7,406.3,217.511,216.809,326.512,326.241,0.7813468932159395,-0.16097077761269007
2004-07-19,406.95,406.35,217.679,217.183,327.552,327.069,0.012306177701204568,0.7813468932159395
2004-07-20,405.5,400.0,217.835,216.041,326.227,323.625,-1.5626922603666826,0.012306177701204568
2004-07-21,401.1,398.5,216.577,216.458,325.067,324.696,-0.3750000000000031,-1.5626922603666826
2004-07-22,395.0,397.75,214.557,215.443,322.265,324.112,-0.18820577164366803,-0.3750000000000031
2004-07-23,392.85,391.5,213.854,213.084,322.008,321.613,-1.5713387806411072,-0.18820577164366803
2004-07-26,391.65,390.75,213.004,212.399,322.319,321.87,-0.19157088122605526,-1.5713387806411072
2004-07-27,392.25,389.85,212.798,212.603,322.124,321.765,-0.23032629558540352,-0.19157088122605526
2004-07-28,386.2,387.3,212.642,212.954,321.485,322.052,-0.6540977298961193,-0.23032629558540352
2004-07-29,388.75,387.3,213.893,213.86,323.392,321.892,0.0,-0.6540977298961193
2004-07-30,389.6,391.4,214.526,214.878,323.427,323.792,1.058610895946277,0.0
2004-08-02,393.25,391.5,214.68,214.11,325.592,324.6,0.025549310168626604,1.058610895946277
2004-08-03,390.6,390.95,214.615,214.537,324.958,324.117,-0.14048531289910793,0.025549310168626604
2004-08-04,392.7,391.5,215.864,215.11,327.032,325.951,0.14068295178411017,-0.14048531289910793
2004-08-05,391.8,390.85,214.803,214.576,324.876,324.68,-0.16602809706257604,0.14068295178411017
2004-08-06,392.25,399.0,214.873,216.471,325.249,325.847,2.085198925418963,-0.16602809706257604
2004-08-09,398.6,399.0,216.278,216.824,324.99,325.289,0.0,2.085198925418963
2004-08-10,399.05,399.5,217.324,217.309,325.171,324.48,0.12531328320801727,0.0
2004-08-11,396.25,393.85,216.921,215.537,324.104,322.669,-1.4142678347934812,0.12531328320801727
2004-08-12,396.25,394.15,216.4,215.902,323.206,322.334,0.07617113114128937,-1.4142678347934812
2004-08-13,392.75,396.75,216.129,215.918,321.926,322.037,0.6596473423823523,0.07617113114128937
2004-08-16,399.3,401.65,216.658,217.874,323.529,325.381,1.2350346565847437,0.6596473423823523
2004-08-17,401.45,401.3,218.512,219.074,325.219,325.255,-0.08714054525083004,1.2350346565847437
2004-08-18,403.2,402.45,220.569,221.005,326.901,327.169,0.28656865188136926,-0.08714054525083004
2004-08-19,406.3,406.5,222.386,222.192,328.509,329.097,1.0063361908311697,0.28656865188136926
2004-08-20,405.8,410.55,221.773,225.45,328.503,333.401,0.9963099630996286,1.0063361908311697
2004-08-23,409.95,410.6,225.83,225.915,334.326,335.649,0.012178784557304034,0.9963099630996286
2004-08-24,406.9,406.2,225.055,226.069,334.484,335.315,-1.0716025328787238,0.012178784557304034
2004-08-25,405.5,406.0,225.553,225.744,335.013,335.482,-0.0492368291482026,-1.0716025328787238
2004-08-26,405.95,406.05,226.055,226.464,336.413,336.468,0.012315270935969735,-0.0492368291482026
2004-08-27,406.85,405.1,226.028,225.733,336.434,337.292,-0.2339613348109837,0.012315270935969735
2004-08-31,408.1,407.25,227.417,227.222,337.831,335.849,0.5307331523080716,-0.2339613348109837
2004-09-01,408.0,407.65,227.323,227.394,335.388,335.211,0.09821976672805821,0.5307331523080716
2004-09-02,407.8,406.1,227.085,227.163,334.784,334.129,-0.3802281368821214,0.09821976672805821
2004-09-03,405.8,401.15,226.603,225.277,333.443,332.078,-1.218911598128547,-0.3802281368821214
2004-09-06,401.6,401.6,225.783,225.821,333.029,332.671,0.11217748971708019,-1.218911598128547
2004-09-07,401.8,398.1,225.54,224.56,331.956,329.444,-0.8715139442231123,0.11217748971708019
2004-09-08,398.1,396.3,224.092,223.519,329.689,329.153,-0.45214770158251705,-0.8715139442231123
2004-09-09,399.25,398.7,223.87,223.537,327.791,327.528,0.6056018168054456,-0.45214770158251705
2004-09-10,400.65,401.35,223.702,223.158,327.864,326.619,0.6646601454727952,0.6056018168054456
2004-09-13,400.75,399.3,222.911,221.87,327.223,326.092,-0.510776130559365,0.6646601454727952
2004-09-14,403.5,405.25,224.591,225.201,329.657,330.143,1.4901076884547892,-0.510776130559365
2004-09-15,404.8,404.45,225.868,227.181,330.449,331.897,-0.19740900678594242,1.4901076884547892
2004-09-16,404.4,403.4,226.567,225.805,333.004,332.701,-0.25961181851897885,-0.19740900678594242
2004-09-17,404.6,405.7,225.492,226.269,331.639,333.114,0.5701536936043583,-0.25961181851897885
2004-09-20,404.15,404.3,226.237,226.816,332.524,333.086,-0.34508257333004666,0.5701536936043583
2004-09-21,405.45,408.5,226.635,227.703,331.928,333.143,1.0388325500865658,-0.34508257333004666
2004-09-22,407.5,405.35,227.146,226.187,331.409,331.087,-0.7711138310893428,1.0388325500865658
2004-09-23,408.05,411.5,226.82,228.383,331.532,334.01,1.517207351671379,-0.7711138310893428
2004-09-24,409.45,407.85,227.576,225.893,333.211,331.316,-0.8869987849331684,1.517207351671379
2004-09-27,409.0,409.2,226.505,226.428,333.198,333.116,0.33100404560499896,-0.8869987849331684
2004-09-28,410.3,411.7,226.372,227.007,333.523,333.982,0.6109481915933523,0.33100404560499896
2004-09-29,411.55,412.95,227.413,229.264,333.942,335.214,0.30361914015060165,0.6109481915933523
2004-09-30,412.35,415.65,229.338,230.022,334.537,335.121,0.6538321830729998,0.30361914015060165
2004-10-01,418.15,418.1,232.37,232.795,337.109,337.042,0.5894382292794598,0.6538321830729998
2004-10-04,416.85,412.55,232.423,231.315,336.876,335.871,-1.3274336283185861,0.5894382292794598
2004-10-05,414.25,415.4,232.307,232.848,337.09,337.34,0.6908253545024667,-1.3274336283185861
2004-10-06,417.95,418.45,234.935,235.124,340.628,340.73,0.7342320654790679,0.6908253545024667
2004-10-07,417.9,418.1,234.973,234.44,340.172,339.919,-0.08364201218782341,0.7342320654790679
2004-10-08,418.05,421.75,233.874,235.115,339.106,339.984,0.8729968906959984,-0.08364201218782341
2004-10-11,421.75,421.7,234.814,234.708,339.984,340.355,-0.011855364552459946,0.8729968906959984
2004-10-12,418.2,414.7,233.932,232.039,339.669,336.826,-1.6599478302110504,-0.011855364552459946
2004-10-13,412.45,411.25,230.226,230.237,334.781,335.742,-0.8319266939956549,-1.6599478302110504
2004-10-14,414.65,415.35,230.297,231.251,335.504,335.772,0.9969604863221848,-0.8319266939956549
2004-10-15,417.8,420.4,232.447,233.167,337.18,337.048,1.2158420609124754,0.9969604863221848
2004-10-18,418.5,419.1,232.075,232.317,335.552,334.932,-0.30922930542339744,1.2158420609124754
2004-10-19,416.25,419.35,231.379,232.649,333.133,335.265,0.05965163445478261,-0.30922930542339744
2004-10-20,421.7,423.6,233.306,233.904,335.428,336.297,1.013473232383455,0.05965163445478261
2004-10-21,425.5,422.5,232.641,231.304,337.083,335.211,-0.2596789423984891,1.013473232383455
2004-10-22,422.4,422.8,231.642,231.671,334.654,334.971,0.07100591715976101,-0.2596789423984891
2004-10-25,429.0,429.15,232.735,233.208,335.235,335.667,1.5018921475875135,0.07100591715976101
2004-10-26,427.15,427.5,232.501,232.274,333.946,334.246,-0.3844809507165259,1.5018921475875135
2004-10-27,425.85,428.25,231.818,232.77,333.817,335.015,0.17543859649122862,-0.3844809507165259
2004-10-28,423.85,424.2,231.675,231.677,333.189,332.836,-0.945709281961471,0.17543859649122862
2004-10-29,426.2,425.55,232.833,232.351,334.379,334.184,0.31824611032531536,-0.945709281961471
2004-11-01,428.1,428.85,233.526,233.961,335.765,336.221,0.7754670426506793,0.31824611032531536
2004-11-02,425.1,424.2,231.978,230.757,334.645,333.884,-1.0842952081147383,0.7754670426506793
2004-11-03,422.2,423.5,229.332,229.266,332.049,331.248,-0.16501650165016146,-1.0842952081147383
2004-11-04,426.3,430.5,230.957,233.65,332.009,334.603,1.6528925619834656,-0.16501650165016146
2004-11-05,428.75,431.0,232.953,233.541,333.528,333.979,0.11614401858304202,1.6528925619834656
2004-11-08,432.95,431.9,232.794,232.83,432.95,333.9,0.20881670533641206,0.11614401858304202
2004-11-09,432.3,433.65,233.146,233.774,335.064,335.642,0.4051863857374327,0.20881670533641206
2004-11-10,435.1,433.4,234.353,234.422,336.27,335.709,-0.05765017871555145,0.4051863857374327
2004-11-11,433.35,433.8,234.954,235.313,336.4,336.149,0.09229349330872605,-0.05765017871555145
2004-11-12,436.9,436.05,236.559,235.83,338.053,337.709,0.5186721991701226,0.09229349330872605
2004-11-15,439.5,437.6,236.953,236.209,339.173,337.654,0.35546382295608137,0.5186721991701226
2004-11-16,437.95,439.4,236.308,237.283,337.352,339.043,0.41133455210236036,0.35546382295608137
2004-11-17,444.5,443.45,238.914,238.696,340.874,340.435,0.9217114246700131,0.41133455210236036
2004-11-18,444.3,442.0,239.321,238.79,340.59,339.791,-0.32698162137783093,0.9217114246700131
2004-11-19,443.7,445.6,239.088,240.022,341.386,341.718,0.8144796380090469,-0.32698162137783093
2004-11-22,447.0,447.8,241.022,241.298,342.976,343.221,0.4937163375224429,0.8144796380090469
2004-11-23,447.0,448.15,239.858,239.588,343.002,342.491,0.07815989280928193,0.4937163375224429
2004-11-24,448.65,448.6,239.165,238.744,341.308,340.726,0.10041280821153631,0.07815989280928193
2004-11-25,451.7,451.15,239.476,238.944,342.327,341.216,0.5684351315202729,0.10041280821153631
2004-11-26,451.55,451.0,238.865,238.221,341.566,340.121,-0.033248365288696125,0.5684351315202729
2004-11-29,450.4,451.25,238.597,238.693,339.668,340.232,0.05543237250553723,-0.033248365288696125
2004-11-30,452.0,453.4,237.895,237.159,340.618,340.493,0.4764542936288141,0.05543237250553723
2004-12-01,451.1,452.85,235.07,235.271,339.3,340.248,-0.12130569033964589,0.4764542936288141
2004-12-02,454.35,454.2,235.244,235.13,341.257,340.531,0.29811195760185427,-0.12130569033964589
2004-12-03,449.15,448.65,233.519,232.052,338.317,336.118,-1.2219286657859985,0.29811195760185427
2004-12-06,455.75,453.05,234.512,233.267,338.848,337.467,0.9807199375905462,-1.2219286657859985
2004-12-07,453.75,451.8,233.027,232.383,337.511,336.536,-0.27590773645292943,0.9807199375905462
2004-12-08,445.75,436.9,230.863,226.926,334.723,329.611,-3.297919433377605,-0.27590773645292943
2004-12-09,437.35,437.1,228.095,227.938,328.7,328.671,0.0457770656900891,-3.297919433377605
2004-12-10,433.9,434.0,227.709,226.987,329.461,328.663,-0.7092198581560294,0.0457770656900891
2004-12-13,436.95,435.1,227.982,226.934,328.979,327.882,0.25345622119816724,-0.7092198581560294
2004-12-14,438.6,437.1,227.809,226.888,329.551,328.474,0.4596644449551768,0.25345622119816724
2004-12-15,437.8,439.0,226.452,226.137,328.014,327.563,0.4346831388698291,0.4596644449551768
2004-12-16,441.25,439.5,226.736,226.593,329.414,330.302,0.1138952164009055,0.4346831388698291
2004-12-17,439.2,438.9,226.544,226.529,330.151,330.298,-0.13651877133106227,0.1138952164009055
2004-12-20,441.75,442.45,227.121,227.224,330.775,330.68,0.8088402825245034,-0.13651877133106227
2004-12-21,441.85,440.95,228.346,228.543,329.936,329.436,-0.33902135834557034,0.8088402825245034
2004-12-22,442.7,441.0,230.357,230.576,330.447,329.59,0.011339154099099247,-0.33902135834557034
2004-12-23,442.4,441.1,230.441,229.68,328.971,327.056,0.022675736961463855,0.011339154099099247
2004-12-29,443.5,440.25,230.115,229.824,325.576,323.476,-0.1927000680117974,0.0
2004-12-30,435.15,435.6,226.464,226.851,319.728,320.247,-1.0562180579216318,-0.1927000680117974
2005-01-04,426.8,427.75,225.201,226.203,318.698,320.124,-1.8021120293847614,0.0
2005-01-05,425.5,426.0,227.079,226.187,321.812,321.655,-0.40911747516072516,-1.8021120293847614
2005-01-06,425.8,424.35,227.372,225.995,322.869,321.307,-0.38732394366196576,-0.40911747516072516
2005-01-07,423.15,422.2,224.685,224.467,319.6,320.455,-0.506657240485453,-0.38732394366196576
2005-01-10,421.25,420.0,224.284,224.239,321.197,320.807,-0.5210800568450913,-0.506657240485453
2005-01-11,422.55,421.35,224.928,224.469,320.965,320.394,0.3214285714285836,-0.5210800568450913
2005-01-12,421.7,426.6,225.267,225.714,322.154,321.477,1.2459950160199407,0.3214285714285836
2005-01-13,424.65,423.6,225.016,225.104,321.048,320.763,-0.7032348804500654,1.2459950160199407
2005-01-14,421.7,422.5,225.315,225.779,321.442,322.224,-0.2596789423984891,-0.7032348804500654
2005-01-17,422.85,422.25,226.135,227.138,322.712,322.821,-0.059171597633134176,-0.2596789423984891
2005-01-18,422.55,421.75,226.204,226.018,324.041,324.124,-0.1184132622853773,-0.059171597633134176
2005-01-19,424.1,424.95,225.645,226.423,324.161,325.732,0.7587433313574365,-0.1184132622853773
2005-01-20,421.7,422.9,226.1,225.848,325.637,326.035,-0.48240969525826793,0.7587433313574365
2005-01-21,423.3,423.3,227.044,226.364,325.54,325.415,0.09458500827619343,-0.48240969525826793
2005-01-24,427.6,427.35,227.205,227.411,326.761,326.895,0.9567682494684648,0.09458500827619343
2005-01-25,426.2,424.5,226.811,226.945,326.14,326.237,-0.6669006669006716,0.9567682494684648
2005-01-26,423.7,425.8,225.763,226.429,325.546,326.284,0.30624263839811317,-0.6669006669006716
2005-01-27,426.3,424.5,226.466,225.378,326.867,325.987,-0.30530765617661215,0.30624263839811317
2005-01-28,426.4,426.8,226.123,226.251,326.818,327.1,0.5418138987043575,-0.30530765617661215
2005-01-31,423.8,422.15,225.186,223.762,326.377,324.058,-1.089503280224935,0.5418138987043575
2005-02-01,421.15,420.9,224.004,223.764,323.166,323.421,-0.2961032808243558,-1.089503280224935
2005-02-02,421.9,421.6,223.808,223.471,322.677,322.941,0.16631028747922105,-0.2961032808243558
2005-02-03,419.8,416.5,222.163,221.484,322.155,321.002,-1.2096774193548487,0.16631028747922105
2005-02-04,416.5,415.9,220.978,220.625,321.101,320.861,-0.14405762304922076,-1.2096774193548487
2005-02-07,414.5,414.4,221.836,221.913,322.643,322.842,-0.3606636210627512,-0.14405762304922076
2005-02-08,411.5,411.1,221.857,221.725,322.922,322.558,-0.7963320463320378,-0.3606636210627512
2005-02-09,413.2,411.15,221.769,221.584,323.141,322.193,0.01216249087812038,-0.7963320463320378
2005-02-10,413.5,415.5,222.312,222.478,323.224,322.844,1.0580080262677871,0.01216249087812038
2005-02-11,417.05,418.85,223.32,224.693,324.149,325.675,0.8062575210589618,1.0580080262677871
2005-02-14,422.8,424.2,224.238,224.706,325.757,327.492,1.27730691178225,0.8062575210589618
2005-02-15,424.6,424.4,225.025,225.027,327.194,326.99,0.047147571900052476,1.27730691178225
2005-02-16,424.15,423.1,224.572,225.269,325.918,325.462,-0.30631479736097367,0.047147571900052476
2005-02-17,426.6,426.25,225.714,225.613,326.571,326.603,0.7445048451902636,-0.30631479736097367
2005-02-18,426.55,427.1,225.2,225.502,326.758,326.904,0.19941348973606665,0.7445048451902636
2005-02-21,427.1,427.15,225.169,225.421,327.029,327.243,0.011706860220073168,0.19941348973606665
2005-02-22,430.75,432.85,225.559,227.254,326.647,327.718,1.334425845721654,0.011706860220073168
2005-02-23,433.25,432.6,226.987,226.658,327.996,327.355,-0.05775672865888648,1.334425845721654
2005-02-24,434.75,433.75,228.012,227.011,327.989,327.953,0.2658344891354636,-0.05775672865888648
2005-02-25,432.4,434.25,226.411,226.916,327.824,329.152,0.11527377521614035,0.2658344891354636
2005-02-28,436.55,435.45,226.909,226.514,329.124,328.741,0.2763385146804742,0.11527377521614035
2005-03-01,434.65,433.45,226.192,225.802,329.156,328.496,-0.45929498220231846,0.2763385146804742
2005-03-02,429.15,431.75,224.662,225.929,327.221,329.178,-0.3922020994347686,-0.45929498220231846
2005-03-03,433.25,430.2,226.761,225.578,329.167,327.921,-0.35900405327157214,-0.3922020994347686
2005-03-04,429.65,433.45,225.242,225.638,327.427,327.949,0.7554625755462618,-0.35900405327157214
2005-03-07,433.6,433.0,226.589,226.299,328.286,328.279,-0.10381820279155018,0.7554625755462618
2005-03-08,434.85,437.25,226.543,226.613,328.61,328.389,0.9815242494226384,-0.10381820279155018
2005-03-09,439.9,439.5,228.33,228.585,329.045,329.213,0.5145797598627766,0.9815242494226384
2005-03-10,440.2,440.9,228.379,229.158,328.36,328.414,0.31854379977245273,0.5145797598627766
2005-03-11,440.95,443.7,229.793,230.47,328.748,330.109,0.6350646405080651,0.31854379977245273
2005-03-14,442.75,441.95,230.599,230.759,330.263,330.158,-0.3944106378183432,0.6350646405080651
2005-03-15,442.0,440.65,230.569,230.008,330.665,330.595,-0.29415092205000715,-0.3944106378183432
2005-03-16,441.2,443.0,229.481,229.796,330.314,330.68,0.5333030750028334,-0.29415092205000715
2005-03-17,442.65,438.6,230.008,228.057,330.953,327.925,-0.9932279909706465,0.5333030750028334
2005-03-18,436.65,437.15,227.718,228.229,327.791,329.055,-0.33059735522117384,-0.9932279909706465
2005-03-21,436.25,432.7,228.906,227.821,329.868,327.878,-1.0179572229211953,-0.33059735522117384
2005-03-22,430.65,432.15,226.825,227.411,326.819,327.386,-0.1271088513982055,-1.0179572229211953
2005-03-23,427.25,426.15,227.273,227.341,327.52,327.153,-1.3884068031933317,-0.1271088513982055
2005-03-24,424.9,425.15,227.389,227.134,327.35,327.29,-0.23465915757362454,-1.3884068031933317
2005-03-29,426.95,426.1,227.877,227.496,330.048,330.131,0.2234505468658332,-0.23465915757362454
2005-03-30,426.5,426.45,226.645,226.594,328.963,328.899,0.08214034264255599,0.2234505468658332
2005-03-31,427.5,427.5,227.345,226.574,330.09,329.226,0.24621878297572675,0.08214034264255599
2005-04-01,427.45,427.15,226.572,225.528,329.67,328.451,-0.08187134502924964,0.24621878297572675
2005-04-04,425.95,423.9,226.955,226.261,330.45,330.063,-0.7608568418588368,-0.08187134502924964
2005-04-05,423.7,424.6,226.034,226.116,330.551,330.582,0.16513328615239686,-0.7608568418588368
2005-04-06,426.6,425.75,226.529,226.583,330.57,330.988,0.27084314649081787,0.16513328615239686
2005-04-07,426.4,428.0,227.038,227.817,330.287,331.218,0.5284791544333478,0.27084314649081787
2005-04-08,425.4,425.2,227.608,227.38,331.489,331.411,-0.6542056074766434,0.5284791544333478
2005-04-11,428.1,429.0,226.556,226.96,330.248,330.916,0.8936970837253089,-0.6542056074766434
2005-04-12,429.15,427.3,226.644,226.588,330.446,331.497,-0.39627039627039284,0.8936970837253089
2005-04-13,428.85,427.5,226.426,226.334,331.286,332.168,0.04680552305171837,-0.39627039627039284
2005-04-14,427.2,423.45,226.367,225.515,331.806,331.26,-0.9473684210526301,0.04680552305171837
2005-04-15,423.65,424.6,225.023,224.739,330.023,329.607,0.27157869878380314,-0.9473684210526301
2005-04-18,425.65,425.75,224.097,224.197,327.978,327.979,0.27084314649081787,0.27157869878380314
2005-04-19,426.9,427.45,223.754,223.608,328.284,328.782,0.39929536112741637,0.27084314649081787
